698131	Wenige Schätze sind so viel wert wie ein weiser und hilfreicher Freund.	Mien skatten bünt soo fööl weerd as 'n klâauk un hülpsóóem fründ.
698186	Das ist eine sehr wichtige Sitzung, du solltest sie nicht verpassen.	Dat is 'n häil wichtiğ fergóódern, duu sust hum näit ferpaasen.
699275	Diese Strohmatten, die auf Japanisch "Tatami" heißen, werden nicht mehr in Handarbeit hergestellt.	Disser streimatten, däi up Jóópóónsk "Tatami" häitent, wordent näit meer in handaarbaid heerstelt.
699406	Wenn er ein bisschen vorsichtiger gewesen wäre, wäre der Unfall zu vermeiden gewesen.	Doo häi 'n biitje f'rsichtiger west haar, haar dat melöör t' fermiiden west.
699407	Wenn er ein bisschen vorsichtiger gewesen wäre, wäre der Unfall vermieden worden.	Doo häi 'n biitje f'rsichtiger west haar, was dat melöör fermeeden worden.
699472	Ich bin wegen des trockenen Hustens meiner Frau besorgt.	Ik bün um miin frâau höör drööeğ hausten besörğt.
699605	Dieser Schornstein ist sehr hoch.	Disser skösstäin is läip hooğ.
699881	In Zukunft hast du pünktlich hier zu sein.	In taukumst hest duu up tiid hir t' weesen.
699909	Er bestand darauf, mit seiner Mutter ins Warenhaus zu gehen.	Häi bestun d'r up, mit siin mauder in 't woorenhuus t' góón.
699926	Es tut mir leid, dass ich so einen langen Brief schrieb. Ich hatte keine Zeit, einen kurzen zu schreiben.	Dat spit't mii, dat ik soo 'n lâang bräif skreev. Ik haar kiin tiid, 'n köert t' skriiven.
700588	Er war zu stolz, als dass er es über sich gebracht hätte, die Beleidigung zu ignorieren.	Häi was t' stolt, as dat häi 't oover sük brocht haar, dat beläidigen t' iğnoräären.
700807	In einer Demokratie ist es wichtig, dass die Presse unabhängig ist.	In 'n demokróótii is dat wichtiğ, dat däi präes unofhangelk is.
700914	Er bestand darauf, mit seiner Mutter ins Kaufhaus zu gehen.	Häi bestun d'r up, mit siin mauder in 't koophuus t' góón.
701275	Du kannst dich auf sie verlassen.	Duu kaast dii up höör ferlóóten.
701396	Sein großes Einkommen ermöglicht ihm jedes Jahr Überseereisen.	Siin grôot inkumst fermöögelkt hum elker joer ooverseiraajsen.
701741	Was zählt ist, wie effektiv du die verfügbare Zeit nutzt.	Wat telt is, woo effektiif duu däi beskikboer tiid bruukst.
702845	Die Familienmitglieder stimmten darüber ab, in was für einem Restaurant sie zu Abend essen sollten.	Däi femiiljenleeden deedent d'r oover ofstemmen, in wat föör 'n restaaurant säi eeten sullent.
703373	Es war weniger als ein Kilometer bis zu dem Dorfpostamt.	Dat was minner as 'n kilomeeter bit nóó 't lauğpostamt.
703391	Die Reduzierung des Haushaltsdefizits ist ein wichtiges Anliegen der Regierung.	Dat redusäären fan dat huushollensdefisiit is 'n wichtiğ anliegen fan 't regäären.
703744	Schon lange wolltest du dorthin gehen, nicht wahr?	Al lâang wulst duu d'r hen góón, of näit?
703780	Warum liebst du mich?	Woosoo läivst duu mii?
704271	Eine Frau schrieb 30 Bücher darüber, wie man glücklich wird, und beging dann Selbstmord.	'N frâau skreev d'r 30 bauken oover, woo man blîid word't, un begung dan sülstmoord.
705151	Ist das der richtige Ort um sich für fremdsprachliche Kurse einzuschreiben?	Is dat däi räecht stee um sük föör frömdtóóliğ kursen in t' skriiven?
705180	Sie lebten zwei Jahre zusammen, bevor sie heirateten.	Säi leevdent twei joer t'sóómen, eer säi traaudent.
705443	Eine salzreiche Ernährung kann zu erhöhtem Blutdruck führen.	'N soltriik erneeren kan tau ferhoogert blauddrük fören.
705825	Was würdest du tun, wenn morgen die Welt unterginge?	Wat deest duu daun, doo mörn däi weerld unnergung?
705965	Wenn du ihn mit seinem älteren Bruder vergleichst, dann wirst du den Unterschied sehen.	Doo duu hum mit siin ollerder brör ferglikst, dan sast duu däi ferskeel säin.
706113	Sie haben ihn nicht getötet, sie waren gerade ein bisschen grob zu ihm als Warnung.	Säi hebbent hum näit dood't, säi wassent net 'n biitje ruuğ teegen hum as worskaauen.
706212	Sie haben ihn nicht umgebracht, sie haben ihm nur zur Warnung eine kleine Abreibung verpasst.	Säi hebbent hum näit umbrocht, säi hebbent hum bloot as worskaauen 'n lütje ofwriiven ferpaast.
706277	Soweit ich es sicher weiß, der See ist an dieser Stelle am tiefsten.	Soo wiid ik 't seeker wäit, däi kûul is up disser stee däipst.
706279	Soweit ich es sicher weiß, ist der See hier am tiefsten.	Soo as ik 't seeker wäit, is däi kûul hir däipst.
707064	Ich habe viele Visa in meinem Pass, da ich aufgrund meiner Arbeit viel reise.	Ik heb fööl wiisó in miin pas, um dat ik weegen miin aarbaid fööl raajs.
707516	Viele Eltern glauben, dass es im Fernsehen zu viel Gewalt gibt.	Fööl ollen löövent, dat 't up 't feersäin t' fööl gewalt gift.
707521	Aufgrund der Gewalt in den Straßen wurden die Menschen aufgefordert, zu Hause zu bleiben.	Weegen däi gewalt in d' stróóten wurdent däi minsken upföördert, in huus t' bliiven.
707529	Wir haben das Versicherungsunternehmen verklagt, weil es gegen die Bestimmungen unseres Versicherungsvertrags verstoßen hat.	Wii hebbent dat ferseekernsunnerneemen ferklóóğt, um dat 't teegen däi bestemmens fan us ferseekernskuntrakt ferstöt't het.
707533	Als er das Rennen als Erster beendete, war dies ein Sieg für das ganze Land.	As häi dat rönnen as êerst beennen dee, was dit 'n siiğ föör 't häiel land.
707536	Der Wahlsieg war ein großer Triumph für die Partei des Kandidaten.	Däi wóólsiiğ was 'n grôot triumf föör däi partäj fan däi kandidóót.
707538	Die Opfer des Hurrikans erhielten finanzielle Unterstützung von der Regierung.	Däi offers fan d' hurrikan kreegent finansjäel stöön fan 't regäären.
708159	Das Buch ist als broschierte und als gebundene Ausgabe erhältlich.	Dat bauk is as paperback un as bunnen uutgóóev t' ferkriigen.
708233	Portugal hat den persönlichen Besitz von Drogen entkriminalisiert.	Portugal het däi persöönelk besit fan droogen undkriminóólisäärt.
708242	Die Testergebnisse eines Lügendetektors sind vor Gericht unzulässig.	Däi testresultóóten fan 'n löögendetektoor bünt fööer gericht näit taulessiğ.
708491	Squaw Valley in Kalifornien ist einer der größten Skiorte in den Vereinigten Staaten.	Squaw Valley is äien fan däi grôotst skiioorden in d' Feräint Stóóten.
708502	Arbeiter in Frankreich haben vier Wochen bezahlten Urlaub pro Jahr.	Aarbaiders in Frankriik hebbent fäär wêek betóólt uurlaaub pro joer.
708560	Er war gerade beim Einschlafen, als er seinen Namen rufen hörte.	Häi was net bii 't inslóópen, doo häi höörde, woo siin nóóm raupen wur.
708581	Der Chef sagte, dass es dringend ist!	Däi bóós see, dat 't drok is!
708582	Der Chef hat gesagt, dass es dringend ist!	Däi bóós het säeğt, dat 't drok is!
709181	Hätte ich heute Morgen gefrühstückt, wäre ich jetzt nicht hungrig.	Haar 'k fanmörn früüstükt, was 'k nuu näit smachtiğ.
709465	Wir liehen uns einen Kran, um die neue Klimaanlage hochzuziehen und auf dem Dach abzulegen.	Wii läindent us 'n króón, um däi näej kliimóanlóóeğ hooğ t' trekken un up 't dak of t' läegen.
709471	Der Wechselkurs des Dollars zum Euro ist gefallen.	Däi wesselkoors fan d' duller nóó d' euro is faalen.
709681	Ob Shakespeare dieses Gedicht schrieb oder nicht, wird wahrscheinlich ein Rätsel bleiben.	Of Shakespeare dit dichtsel skreev of näit, sal worskiinelk 'n róódsel bliiven.
710082	Überall, wo er war, lehrte er Liebe, Geduld und vor allem Gewaltfreiheit.	Allerweegens, wor häi was, leerde häi läieft, gedür un f'râal gewaltfreihaid.
710700	Mary drängte ihre Eltern dazu, sie mit ihren Freunden ausgehen zu lassen.	Mary drung höör ollen d'r tau, höör mit höör früen uutgóón t' lóóten.
711594	Als ich klein war, hat mein Vater mich immer in die Luft geworfen.	Doo ik lütjet was, het miin fóóder mii altiid in d' lücht smeeten.
711966	Nach dem Tod ihres Mannes zog sie die vier Kinder allein auf.	Nóó däi dood fan höör man truk säi däi fäär kinner alleniğ up.
712494	Sie kaufte etwas Papier, das sie zum Briefeschreiben nutzen konnte.	Säi köf wat pepier, wat säi tau 't bräifskriiven bruuken kun.
712950	Das Fest endete mit einer spektakulären Feuerwerksvorführung.	Dat fest ende mit 'n spektóókuleer fürwaarksföörfören.
714071	Was hättest du gern als Nachtisch, Eis oder frisches Obst?	Wat haarst duu geern as nóóspîis, iis of frisk oobst?
714341	Nachdem er mit drei Jahren Waise wurde, wurde er von einem fernen Verwandten aufgezogen.	Nóódeem häi mit drei joer 'n wäies wur, wur häi fan 'n fêer ferwant uptrukken.
714483	Gesalzene Erdnüsse sind in vielen Teilen der Welt populär.	Solten eerdnööten bünt in fööl däilen fan d' weerld populeer.
714491	Weißt du nicht, dass man in der ganzen Stadt über dich lacht?	Wäist duu näit, dat man in d' häiel stad oover dii laağt?
714635	2008 fusionierten Delta und Northwest Airlines zur weltgrößten Fluggesellschaft.	2008 fusjoonäärdent Delta un Northwest Airlines tau d' grôotst fluğselskup fan d' weerld.
714664	Aus dieser Raupe wird einmal ein schöner Schmetterling.	Uut disser rûup word't insent 'n môoj fiilapper.
715096	Ich bin regelmäßig in einem Restaurant in der Nähe. Lasst uns dort heute zu Mittag essen.	Ik bün reegelmóótiğ in 'n restaaurant diecht bii. Lóót't us dor fandóóeğ t' middağ eeten.
715101	Es hat noch einen anderen Fall von Cholera in der Nachbarschaft gegeben.	Dat het noch 'n anner gefal fan koleró in d' nóóberskup geeven.
715105	Die plötzliche Zunahme von Autos verursacht jeden Tag viele Verkehrsunfälle.	Däi nüüel taunóóem fan aautos feroorsóókt elker dağ fööl ferkeersunfallen.
716304	Wenn du weiter so trinkst, dann wirst du bald betrunken sein.	Doo duu wiider soo drinkst, dan sast duu bold duun weesen.
717334	In den Vereinigten Staaten wird dem Trinkwasser Fluorid beigefügt.	In d' Feräint Stóóten word't fluoriid in 't drinkelwóóter dóón.
718375	Tag für Tag saß der Hund vor dem Bahnhof und wartete auf sein Herrchen.	Dağ um dağ sat däi hund fööer d' bóónhof un wacht'de up siin bóós.
718556	Bis hierher ist sie nicht gekommen. Ich fürchte, sie hat den Weg verfehlt.	Bit hir heer is säi näit koomen. Ik bün bâang, säi het däi weğ mist.
718688	Magier lassen ihr Publikum denken, sie hätten Zauberkräfte.	Móógiers lóótent höör publikum denken, säi haarent tooverkrachten.
718690	Der Zeuge schien nicht nervös zu sein, als er vor Gericht eine Aussage machte.	Däi tüüeğ leet näit nervöös t' weesen, doo häi fööer gericht 'n uutsäeğ mook.
719147	Holmes ging aus dem Zimmer, ohne dass dies jemand bemerkte.	Holmes gung tau d' kóómer uut, sünner dat dit wel gewoer wur.
719477	In Mexiko gibt es eine Pyramide, die größer ist als die in Ägypten.	In Meksiko gift dat 'n pürómîid, däi grooter is as däi in Egüpten.
719533	Es wird mich mehr als drei Stunden kosten, das Dokument durchzusehen.	Dat sal mii meer as drei stüen kösten, dat dokument döör t' kiiken.
719976	Der alte Mann wurde von einem Auto angefahren und sofort ins Krankenhaus gebracht.	Däi oel keerl wur fan 'n aauto anforen un fut in 't krankenhuus brocht.
719977	Der alte Mann wurde überfahren und sofort ins Krankenhaus gebracht.	Däi oel keerl wur ooverforen un fut in 't krankenhuus brocht.
720248	Viele Länder haben einen Vertrag zur nuklearen Abrüstung unterzeichnet.	Fööl lâan hebbent 'n kuntrakt tau 't nukleâar ofrüsten unnertäikent.
720264	In manchen Ländern wird Hochverrat mit lebenslanger Haft bestraft.	In menniğ lâan word't hooğferróód mit leevendslâang haft bestróóft.
720357	Militärische Geheimnisse an Feinde zu verkaufen ist Verrat.	Militeersk gehäimnissen an fäien t' ferkoopen is ferróód.
720359	Die Maus wurde von einem großen Stück Käse in die Falle gelockt.	Däi muus wur fan 'n groot stük käies in d' fâal lokt.
721015	Sie besuchte den alten Mann jeden Tag außer Sonntag im Krankenhaus.	Säi besöch däi oel man elker dağ behalven söndağ in 't krankenhuus.
721329	Wenn du morgen früh aufwachst, wirst du etwas Wunderbares finden.	Doo duu mörnfrau upwóókst, sast duu wat wunnerbors finnen.
722559	Eine der größten Hürden, der Mittelschüler beim Englischlernen begegnen, sind Relativpronomen.	Äien fan däi grôotst hürden, däi middelskaulers bii 't Engelsk leeren t' möyet kooment, bünt relóótiifpronoomens.
723738	Der Doktor versuchte jedes Mittel, um seinen Patienten zu retten.	Däi dokter fersöch elker middel, um siin pasjent t' redden.
723772	Als ich das Gespenst sah, erschrak ich so sehr, dass mir die Haare zu Berge standen.	Doo ik dat spöyk sağ, ferfeerde ik mii soo staark, dat mii däi hoer t' baargen stunnent.
723888	Die japanische Schrift ist sehr kompliziert, sie hat drei Alphabete mit über zweitausend Zeichen.	Däi jóópóónsk skrift is läip kumplisäärt, häi het drei alfóbeeten mit oover tweiduusend täikens.
724974	Er klopfte mir auf die Schulter und dankte mir für meine Hilfe.	Häi klopde mii up d' skuller un dankde mii föör miin hüelp.
725195	Er begreift es nicht, dass er keine Zeit hat für diese Dinge.	Häi begript dat näit, dat häi kiin tiid het föör disser dingen.
725271	Die Sprache ist eine der wichtigsten Erfindungen der Menschheit.	Däi tóól is äien fan däi wichtiğst erfinnens fan d' minskhaid.
727053	Genau genommen besteht das Chinesische aus hunderten von Dialekten.	Genaau noomen bestaajt dat Skiineesk uut hunnerten fan dióólekten.
727386	Sie beauftragten eine Umzugsfirma, um ihr Hab und Gut zu ihrem neuen Zuhause zu transportieren.	Säi beupdrağğent 'n umtsuğsfirmó, um höör hóóev un gaud nóó höör näej huus t' transportäären.
727390	Ich habe meinem Hund beigebracht, mir morgens die Zeitung zu bringen.	Ik heb miin hund leert, mii 's mörns dat bladje t' brengen.
727711	Nachdem er die tragische Nachricht gehört hatte, ging er nach draußen, um allein zu sein.	Nóódeem häi däi tróógisk nóóricht höört haar, gung häi in buuten, um alleniğ t' weesen.
728076	Die Polizei bekam von ihm eine wichtige Information.	Däi skendaarms kreegent fan hum 'n wichtiğ inf'rmóósjoon.
728786	Er wird als einer der größten Wissenschaftler in unserem Land erachtet.	Häi word't as äien fan däi grôotst wäitenskuppers in us land eracht't.
728806	Er gab uns eine detaillierte Beschreibung seiner Forschungen in Afrika.	Häi gaf us 'n detailäärt beskriiven fan siin föörskerns in Óófrikó.
729169	Kürzlich fanden wir heraus, dass Füchse hier auf diesem Berg leben.	Annerlessens funnent wii uut, dat fossen hir up disser baarğ leevent.
729726	Die tropischen Regenwälder produzieren Sauerstoff und absorbieren Kohlendioxid.	Däi troopsk reegenweller produsäärent surstof un absorbäärent köölendioksiid.
730675	Mein Heimatort befindet sich circa 20 Minuten von einer Großstadt.	Miin häimóótoord befint sük ruuğweğ 20 menüüten fan 'n grôot stad.
730680	Den verwirrten Reisenden wurde klar, dass sie sich auf dem Weg in die falsche Stadt befanden.	Däi ferwaart raajsders wur klor, dat säi sük up d' weğ nóó d' ferkeert stad befunnent.
730685	Blinde Menschen lesen durch Berühren, dabei benutzen sie ein System von erhabenen Punkten, das Brailleschrift genannt wird.	Blien minsken leesent döör berören, d'r bii bruukent s' 'n süsteem fan ferhooven punkten, dat brailleskrift nöymt word't.
730697	Ich will diesen Oldtimer haben, egal wie teuer er ist.	Ik wil disser oldtimer hebben, ne'ğeliik woo dür häi is.
730698	In den USA ist es illegal, Menschen zu foltern, um von diesen Informationen zu erhalten.	In d' USA is 't illegóól minsken t' foltern, um fan dissent inf'rmóósjoonen t' ferkriigen.
731218	Wir hörten das Echo unserer Stimmen von der anderen Seite des Tales.	Wii höördent dat echo fan us stemmen fan d' güntsiid fan 't dóól.
731295	In den Vereinigten Staaten ist es den Vollzugsbehörden verboten, Folter zur Gewinnung von Informationen einzusetzen.	In d' Feräint Stóóten is 't däi fultsuğsbehöörden ferbooden, folter tau 't ferwinnen fan inf'rmóósjoonen in t' setten.
731388	Seine Freundin mit einem anderen Mann zu sehen war Folter für ihn.	Siin fründin mit 'n anner keerl t' säin was folter föör hum.
731428	Das Lungengewebe des Patienten ist durch jahrelange Arbeit in einem Kohlenbergwerk geschädigt worden.	Dat lungenweevsel fan däi pasjent is döör jorenlâang aarbaid in 'n köölenbaarğwaark skóódiğt worden.
733431	Eine gut gemachte Tasse Kaffee sollte keine Sahne oder Zucker benötigen.	'N gaud móókt tâas kofje sul kiin room of tsukker bruuken.
733445	Benütze ein Wörterbuch, um die Bedeutungen der nachstehenden Sätze herauszufinden.	Bruuk 'n woordenbauk, um däi bedüüdens fan däi koomend satsen uut t' finnen.
734228	Beim Baseball ist der Pitcher der Spieler, der den Ball wirft.	Bii baseball is däi pitcher däi spööler, däi däi bâal goojt.
734542	Albert Einsteins Relativitätstheorie ist die berühmteste Formel der Welt.	Albert Einstein siin relóótiivitäitsteorii is däi beraumtst föörmel fan d' weerld.
735393	Die Wissenschaftler diskutieren seine Theorie zum Verschwinden der Dinosaurier.	Däi wäitenskuppers diskutäärent siin teorii tau 't ferdwiinen fan däi dinosaauriers.
736682	Ich fresse einen Besen, wenn mein Kandidat die Wahl nicht gewinnt.	Ik freet 'n bessem, doo miin kandidóót däi wóól näit wint.
737165	2001 griffen Terroristen das World Trade Center in New York City an.	2001 greepent terrooristen dat World Trade Center in New York City an.
737345	Wenn man einen Vertrag unterzeichnet, stimmt man bestimmten Bestimmungen und Bedingungen zu.	Doo man 'n kuntrakt unnertäikent, stemt man bepóólt bestemmens un kundiisjes tau.
737350	Die Straßensperre besteht nur vorübergehend. Sie wird aufgehoben, sobald die Bauarbeiten abgeschlossen sind.	Däi stróótenspêer bestaajt bloot föörhands. Häi word't uphooven, soo dróó däi baauaarbaiden ofslooten bünt.
738069	Sag mir den Grund, warum du auf dem Land leben möchtest.	Säeğ mii däi grund, woosoo duu up 't land leeven wult.
738145	Der Programmierer behebt ein technisches Problem mit dem Server.	Däi programäärder beheft 'n technisk probleem mit däi server.
738146	Man braucht technischen Sachverstand, um zu verstehen, wie dieses System funktioniert.	Man bruukt technisk sóókferstand, um t' ferstóón, woo dit süsteem funksjoonäärt.
739673	Reg dich nicht auf! Selbst wenn ich trinke hat das keine Auswirkung auf meine Fahrkunst.	Reeğ dii näit up! Sülst doo 'k drink het dat kiin uutwirken up miin forkünst.
739907	Ich habe gehört, dass man Werwölfe töten kann, wenn man mit Silberkugeln auf sie schießt.	Ik heb höört, dat man weerwulven dooden kan, doo man mit sülvern kuugels up höör sküt't.
739933	Mein Sohn trainiert jedes Wochenende mit seiner Little-League-Baseballmannschaft.	Miin jung trainäärt elk weekenäen mit siin Little-League-baseballmanskup.
739971	Mein Fernseher ist fast 15 Jahre alt, aber das Bild ist noch gut.	Miin feersäier is hóóst 15 joer old, man dat bild is noch gaud.
740312	Sogar die Experten hielten das Gemälde für einen echten Rembrandt.	Sülst däi eksperten hullent däi skilderäj föör 'n äecht Rembrandt.
740314	Als ich heute Morgen aufwachte, war der Regen in Schnee übergegangen.	Doo ik fanmörn upwóóken dee, was däi reegen in snäj oovergóón.
740329	Als ich die Nachrichten im Radio hörte, lief es mir kalt den Rücken hinunter.	Doo ik däi nóórichten up 't róódio höörde, leep 't mii kold oover d' rüeğ.
741198	Du solltest auf der Hut sein, wenn du Geschäfte mit Fremden machst.	Duu sust up d' höyed weesen, doo duu geskeften mit frömmen móókst.
741277	Wir sahen etwas, das aussah wie eine Oase in der Wüste.	Wii sağğent wat, dat leet as 'n oóóes in d' wöysten.
741321	Die USA exportieren Passagierflugzeuge im Wert von mehreren Milliarden Dollar.	Däi USA eksportäärent passóózjäärfluğtsoigen in d' weerd fan meerder miljaarden duller.
742399	Wir setzten uns hin und prüften alle Einzelheiten bis wir eine Übereinstimmung erreichten.	Wii set'dent us dóól un prüüfdent âal enkelhaiden bit wii 'n ooveräinstemmen berekdent.
742438	Ich bin der Typ, der vor Leuten nervös wird, deshalb bin ich ein schlechter Redner.	Ik bün däi tüüp, däi fööer lüü nervöös word't, düs bün ik 'n släecht räidner.
743108	Sie isst morgens selten etwas.	Säi et't 's mörns selden wat.
743158	Sie war den ganzen Morgen dort.	Säi was däi häiel mörn dor.
743824	„Wann bist du denn wiedergekommen?“ – „Vorgestern.“	"Wenner büst duu dan weerkoomen?" - "Eergüster."
744380	Der Fahrer ist für die Sicherheit der Fahrgäste verantwortlich.	Däi forder is föör däi seekerhaid fan däi forgasten ferantwoordelk.
744413	Es gibt einen grundsätzlichen Unterschied zwischen Ihrer Meinung und meiner.	Dat gift 'n grundsettelk ferskeel tüsken Jau mäinen un mîin.
744415	Es gibt einen grundsätzlichen Unterschied zwischen deiner Meinung und meiner.	Dat gift 'n grundsettelk ferskeel tüsken diin mäinen un mîin.
744474	Die Polizei untersuchte die Unfallursache sorgfältig.	Däi skendaarms unnersöchent däi unfaloorsóóek akróót.
745993	Ich erwarte schon die Wiederkehr des Frühlings.	Ik ferwacht al däi weerkumst fan 't fö'joer.
747032	Japan ist eine der größten Wirtschaftsmächte der Welt.	Jóópóón is äien fan däi grôotst wirtskaftsmachten fan d' weerld.
747090	Wenn ein Restaurant Parkservice hat, ist es wahrscheinlich ziemlich teuer.	Doo 'n restaaurant parkservice het, is 't worskiinelk recht dür.
747169	Was geschah mit dem Buch, das ich vor ein paar Minuten hier hergelegt habe?	Wat geböörde mit dat bauk, wat ik fööer 'n poer menüüten hir dóólläeğt heb?
747469	Erst wenn du krank wirst, lernst du den Wert einer guten Gesundheit schätzen.	Eerst doo duu krank worst, leerst duu däi weerd fan 'n gâaud sundhaid t' weerdäären.
747962	Unser Urlaub hat so viel Spaß gemacht, dass wir uns entschieden haben eine weitere Woche zu bleiben.	Us uurlaaub het soo fööl spóós móókt, dat wii us undsked't hebbent noch 'n wêek t' bliiven.
748354	Es war ein trockenes Jahr, und viele Tiere verhungerten.	Dat was 'n drööeğ joer, un fööl däären fersmacht'dent.
748684	Von unserem Hotelzimmer aus haben wir einen großartigen Blick auf das Meer.	Fan us hotelkóómer uut hebbent wii 'n baldóódiğ môoj blik up d' säj.
748725	Bist du zufrieden mit der politischen Situation in deinem Land?	Büst duu t'free mit däi politisk situóósjoon in diin land?
748727	Sind Sie zufrieden mit der politischen Situation in Ihrem Land?	Bünt Jii t'free mit däi politisk situóósjoon in Jau land?
748728	Seid ihr zufrieden mit der politischen Situation in eurem Land?	Bünt jii t'free mit däi politisk situóósjoon in jau land?
748734	Die Ruhe in der Bibliothek wurde vom Klingeln eines Handys gestört.	Däi rüst in d' bibliotäik wur döör 't klingeln fan 'n handy stöört.
748800	Es ist gefährlich, das Lichtzeichen an einem Bahnübergang zu missachten.	Dat is gefordelk, dat lüchttäiken an 'n bóónoovergaang t' iğnoräären.
748824	Wir waren schockiert, als der Vermieter unsere Miete um 200 $ erhöhte.	Wii wassent skokäärt, doo däi ferhürder us hüer um 200 $ ferhoogerde.
748842	Musstet ihr euch ein Schlafzimmer mit euren Brüdern oder Schwestern teilen?	Mussent jii jau 'n slóópkóómer mit jau brörs of süsters däilen?
748845	Mussten Sie sich ein Schlafzimmer mit Ihren Brüdern oder Schwestern teilen?	Mussent Jii Jau 'n slóópkóómer mit Jau brörs of süsters däilen?
748848	Musstest du dir ein Schlafzimmer mit deinen Brüdern oder Schwestern teilen?	Must duu dii 'n slóópkóómer mit diin brörs of süsters däilen?
749650	Während wir im Urlaub waren, hat sich ein Nachbar um unsere Katze gekümmert.	Wiilst wii in d' uurlaaub wassent, het sük 'n nóóber um us kâat kümmert.
750270	Der Baum war von dem Taifun am Vortag umgeweht worden.	Däi boom was fan däi taifuun up d' föördağ umwaajt worden.
750304	Manche Schlangen sind giftig.	Menniğ slangen bünt giftiğ.
750313	Das nennt man in manchen Ländern 'Geschenk' und in anderen 'Bestechung'.	Dat nöymt man in menniğ lâan 'geskenk' un in anner 'bekoopen'.
750966	Es ist leicht, etwas zu planen aber schwer, es auszuführen.	Dat is makkelk, wat t' plóónen man stur, dat uut t' fören.
751263	Als ich kein Geld hatte, hatte ich nur einen Teppich als Bett.	Doo ik kiin geld haar, haar ik man bloot 'n teppiğ as bäer.
752152	Da du jetzt 18 bist, kannst du deinen Führerschein machen.	Um dat duu nuu 18 büst, kaast duu diin förderskiin móóken.
752283	Jedes Mal wenn ich dieses Lied höre, denke ich an meine Tage im Gymnasium.	Elker móól doo ik dit läid höör, denk ik an miin dóógen up 't gümnóósium.
752292	Damit ich einen besseren Blick auf dieses Bild habe, würde ich gern ein bisschen dichter herangehen.	Dat ik 'n beeterder blik up dit bild heb, dee ik d'r geern 'n biitje dichter angóón.
752297	Der Bergsteig war unter einer Blätterdecke, weich und leicht, um darauf zu gehen.	Däi baarğstiiğ was unner 'n blóóden deeken, wäik un licht, um d'r up t' góón.
752300	Er wurde wegen eines Mordanschlags schuldig gesprochen, da er seine Mutter mit einem Messer angegriffen hatte.	Häi wur um 'n moordanslağ skülliğ sprooken, um dat häi siin mauder mit 'n mest angreepen haar.
752361	Sie wird wahrscheinlich seinen Rat nicht befolgen, weil sie ihn nicht leiden kann.	Säi sal worskiinelk siin róód näit befolgen, um dat säi hum näit liiden kan.
752481	Das Leben auf dem Lande ist sehr ruhig, verglichen mit dem in der Stadt.	Dat leevend up 't land is läip rüstiğ, fergleeken mit dat in d' stad.
753119	Ursprünglich wollte Abraham Lincoln alle Sklaven nach Afrika oder in die Karibik deportieren lassen.	Oorsprungelk wul Abraham Lincoln âal slóóven nóó Óófrikó of in d' Kariibik deportäären lóóten.
753353	Mein Großvater ging ins Krankenhaus, um seine Magenschmerzen behandeln zu lassen.	Miin besfóóer gung in 't krankenhuus, um siin móóğkellen behanneln t' lóóten.
753525	Das Bier wird dir vielleicht zuerst nicht schmecken. Man muss auf den Geschmack kommen.	Dat bäär sal dii fiilicht t'eerst näit smóóken. Man maut up d' smóók koomen.
753588	Wenn du irgendwelche Zweifel hast, lasse mich das ohne Zögern wissen.	Doo duu ennerwekker twiivels hest, lóót mii dat fut wäiten.
753602	Ich würde eher in friedvoller Armut leben als in Wohlstand und Furcht.	Ik sul eerder in freedfuel aarmaud leeven as in walstand un nood.
753925	Es gibt einige wichtige Fragen, die die Wissenschaft nicht beantworten kann.	Dat gift wat wichtiğ fróógen, däi däi wäitenskup näit beantern kan.
753931	Der erste künstliche Satellit war Sputnik 1 und wurde 1957 von der Sowjetunion gestartet.	Däi êerst künstelk satelliit was Sputnik 1 un wur in 1957 fan d' Sowjetunjoon start't.
753995	Trotz unseres Engagements entschloss er sich, die Flinte ins Korn zu werfen.	Trots us angóózjmong undsloot häi sük, moers teegen d' diiselboom t' smiiten.
754161	Ich habe erst gestern von dem Unfall erfahren.	Ik heb eerst güster fan däi unfal erforen.
754266	In die Kirche gehen macht noch keinen Christen aus dir, genau wie in einer Garage aus dir noch kein Auto wird.	In d' kâark góón móókt noch kiin krist uut dii, net as in 'n garóózje uut dii noch kiin aauto word't.
754334	Wir standen auf, als die Nationalhymne gespielt wurde.	Wii stunnent up, doo däi nóósjoonóólhüemn spöölt wur.
754350	Glaubst du, dass die Erderwärmung das Ergebnis menschlichen Handelns ist?	Löövst duu, dat dat eerdferwaarmen dat resultóót fan minskelk hanneln is?
754351	Glauben Sie, dass die Erderwärmung das Ergebnis menschlichen Handelns ist?	Löövent Jii, dat dat eerdferwaarmen dat resultóót fan minskelk hanneln is?
754352	Glaubt ihr, dass die Erderwärmung das Ergebnis menschlichen Handelns ist?	Löövent jii, dat dat eerdferwaarmen dat resultóót fan minskelk hanneln is?
754355	Das Krankenhaus beschränkt die Zahl der Besucher, die die Intensivstation betreten können.	Dat krankenhuus begrenst däi tóól fan däi besöykers, däi däi intensiifstóósjoon betreeden köönent.
754752	Du hast schöne Haut.	Duu hest môoj huud.
754758	Sie machte das Licht aus.	Säi mook dat lücht uut.
754858	Wenn es etwas gibt, was ich für dich tun kann, dann zögere nicht und lasse es mich wissen.	Doo 't wat gift, wat ik föör dii daun kan, dan trüegel näit un lóót mii 't wäiten.
