# East Frisian (frs) translations of German (deu) Tatoeba sentences
# Format: german_sentence_id<TAB>german_sentence_text<TAB>frs_translation_text
# Generated from: data/fan teksten/  (verified against data/krektüren/deu copy.txt)
# Total pairs: 9056
#
759073	Tom überredete den Geschäftsführer, ihm sein Geld zurückzugeben.	Tom beproot'de däi geskeftsläider, hum siin geld t'rüeğ t' geeven.
759261	Tom bat seine Freundin um Verzeihung dafür, dass er ihren Geburtstag vergessen hatte.	Tom beed'de siin fründin um fergeeven d'r föör, dat häi höör boorsdağ fergeeten haar.
759263	Möchtest du gerne zur Mardi Gras-Parade in New Orleans?	Wult duu geern nóó d' Mardi Gras-paróóed in New Orleans?
759264	Möchtet ihr gerne zur Mardi Gras-Parade in New Orleans?	Willent jii geern nóó d' Mardi Gras-paróóed in New Orleans?
759265	Möchten Sie gerne zur Mardi Gras-Parade in New Orleans?	Willent Jii geern nóó d' Mardi Gras-paróóed in New Orleans?
759270	Es dauerte drei Tage, das ganze Haus zu streichen.	Dat dürs drei dóóeğ dat häiel huus t' striiken.
759473	In keinem anderen Land kommen Erdbeben so häufig vor wie in Japan.	In kiin anner land kooment eerdbeevens soo fóók fööer as in Jóópóón.
759786	Ich bin dir sehr dankbar, was du für meine Familie getan hast.	Ik bün dii läip dankbor, wat duu föör miin femiilje dóón hest.
761236	Wenn du auf diesen Hocker steigst, kannst du auf den Schrank fassen.	Doo duu up disser hukker stiğst, kaast duu up dat skap fóóten.
761377	Sie lehnte meine Einladung ab.	Säi dee miin nöygen ofleenen.
761407	Wusstest du das nicht?	Hest duu dat näit wust?
762399	Sie beschimpften sich gegenseitig, so laut sie konnten.	Säi bekeevent sük teegennanner, soo fäel as säi kunnent.
764808	Das Haus war drei Jahre im Angebot, bevor es verkauft wurde.	Dat huus was drei joer in 't anbod, eer 't ferköft wur.
764880	Haben Sie je darüber nachgedacht, nach ihrem Tod ihre Organe zu spenden?	Hebbent Jii d'r oojt oover nóódocht, nóó höör dood höör orgóónen t' spenden?
765711	Der Abstand zwischen Sonne und Erde ist ungefähr 150 Millionen Kilometer.	Däi ofstand tüsken süen un êer is ruuğweğ 150 miljoonen kilomeeter.
765713	Der Abstand zwischen Sonne und Erde ist ungefähr 93 Millionen Meilen.	Däi ofstand tüsken süen un êer is ruuğweğ 93 miljoonen miilen.
766658	Wäre sie mit mir befreundet gewesen, hätte ich ihr geraten, dies nicht zu tun.	Haar säi mit mii befründjet west, haar ik höör róóden, dat näit t' daun.
767028	Wenn du ein wenig geduldiger gewesen wärst, hättest du es schaffen können.	Doo duu wat gedüriger west haarst, haarst duu dat skiren kunt.
767199	Danke für die Zeit, die du mit mir während meines Aufenthaltes in Atlanta verbracht hast.	Bedankt föör däi tiid, däi duu mit mii bii miin ferbliif in Atlanta taubrocht hest.
767313	Ich denke, sie denkt möglicherweise an sich selbst als an einen der Jungs.	Ik denk, säi denkt meskiin an sük sülst as an äien fan däi jungse.
767539	Mein Roboter wird Essen machen, aufräumen, abwaschen und noch andere Hausarbeiten erledigen.	Miin roboter sal eeten móóken, uprüümen, ofwaaskern un noch anner huusaarbaiden daun.
767586	Es lohnt sich nicht, dieses alte Gebäude zu renovieren. Es sollte lieber abgerissen werden.	Dat is näit bewend't um dit oel gebôojd t' renowäären. Dat sul läiver ofreeten worden.
768993	Wenn wir einmal ein Buch anlesen, sollten wir es in einem Zug durchlesen.	Doo wii insent 'n bauk anleesen daunt, sullent wii 't in äin tsuğ döörleesen.
769065	Du hättest sie nicht warten lassen sollen, in so einer kalten Nacht.	Duu haarst höör näit wachten lóóten sult, in soo 'n koel nacht.
769289	Der Mann fragte, wer ich sei, aber ich hielt es nicht für notwendig, seine Frage zu beantworten.	Däi keerl frooğ, wel ik was, man ik hul dat näit föör nöödiğ, up siin fróóeğ t' antern.
769970	Er zieht immer Vorteile aus den Fehlern seiner Rivalen.	Häi trekt altiid föördäilen uut däi feelers fan siin riwóólen.
770416	Die Welt ist besorgt über die nuklearen Fähigkeiten Irans und Nordkoreas.	Däi weerld is besörğt oover däi nuukleâar feeiğkaiden fan Iróón un Noordkoreó.
770423	Unser Preis ist beträchtlich höher als der derzeitige Marktpreis.	Us priis is düüdelk hooger as däi upstündsk maarktpriis.
770425	Wir haben Ihren Vorschlag erwogen, und wir haben entschieden, dass wir nicht in der Lage sind, den Preis zu reduzieren.	Wii hebbent Jau föörslağ ooverwoogen, un wii hebbent beslooten, dat 't us näit möögelk is, däi priis t' redusäären.
770426	Wir glauben, dass Sie uns beim Preis entgegenkommen können.	Wii löövent, dat Jii us bii d' priis t' möyet koomen köönent.
770450	Die Regierung tut nicht ihr Bestes, um das Wohnraumproblem zu lösen.	Dat regäären daajt näit siin bäest, um dat woonruumprobleem t' löesen.
770453	Mehr als 70 Prozent der Einwohner begünstigen das Programm.	Meer as 70 prosent fan däi inwooners begünstigent dat program.
770462	Das Volk protestierte gegen das Tiefflugtraining.	Dat folk protestäärde teegen dat däipfluğtraining.
770477	Wir kamen zu dem Schluss, dass jedenfalls der Preis von 5.000.000 Yen zu hoch war.	Wii reselwäärdent us d'r up, dat elker gefal däi priis fan 5.000.000 jen t' hooğ was.
770483	Zu diesem Preis wäre Ihr Produkt auf dem japanischen Markt nicht wettbewerbsfähig.	Tau disser priis was Jau produkt up dat jóópóónsk mâarkt näit kunkurrensfeeiğ.
770490	Ich kaufe immer Produkte höchster Qualität, selbst wenn sie geringfügig mehr kosten.	Ik koop altiid produkten fan hôoğst kwalitäit, sülst doo säi 'n biitje meer köstent.
771033	Tom merkte in seinem Bericht an, dass die Börse beim Scheitern der Firma eine Rolle spielte.	Tom dee in siin bericht anmaarken, dat däi bööers bii 't skaajtern fan däi firmó 'n ruel spöölde.
771916	Blinde Menschen lesen durch Berühren, indem sie ein System von erhabenen Punkten namens Brailleschrift benutzen.	Blien minsken leesent döör berören, indeem s' 'n süsteem fan hôoğ punkten mit d' nóóm d' brailleskrift bruukent.
772242	Wir kauften unseren neuen Nachbarn eine Uhr als Begrüßungsgeschenk.	Wii köffent us näej nóóber 'n kloek as begröytensgeskenk.
772250	Wenn das Wetter aufklart, gehen wir im Wald spazieren.	Doo dat wêer upklort, góónt wii in d' wald kaiern.
772263	In Tokio beginnt die kalte Jahreszeit Mitte November.	In Tokio begünt däi koel jorstiid in d' middent fan nowember.
772276	Man weiß nicht, wann ein schweres Erdbeben in Tokio sein wird.	Man wäit näit, wenner 'n swoer eerdbeeven in Tokio weesen sal.
772277	Es gibt keine Vorhersage, wann ein schweres Erdbeben Tokio trifft.	Dat gift kiin f'ruutsäegen, wenner 'n swor eerdbeeven Tokio róókt.
772291	Kommen sie um zehn Uhr morgens oder abends an?	Kooment säi teegen tain üer 's mörns of 's óóvends an?
772432	Los Angeles ist die zweitgrößte Stadt in den Vereinigten Staaten.	Los Angeles is däi twäidgrôotst stad in d' Feräint Stóóten.
772552	Wenn du etwas Geld brauchst, warum borgst du es nicht von deiner Mutter?	Doo duu wat geld bruukst, woosoo börğst duu 't näit fan diin mauder?
772669	Stadtausrufer sagten den Leute früher, was sie gemäß den Anordnungen des Königs tun sollten.	Staduutraupers seedent däi lüü waleer, wat säi nóó däi anörnens fan d' köönenk daun sullent.
772875	Sie renovierten das Haus ihrer Großmutter und statteten es mit modernen Möbeln aus.	Säi renowäärdent dat huus fan höör bäep un deedent 't mit modêern mööbels inrichten.
773876	Sie ist nicht hier, um sich gegen diese Anschuldigungen zu verteidigen.	Säi is näit hir, um sük teegen disser ferwiiten t' ferdeegen.
773929	Es ist verboten, Zigaretten an Minderjährige zu verkaufen.	'T is ferbooden tsigretten an minnerjoriğ lüü tau ferkoopen.
774300	Mir schwant nichts Gutes.	Mii swóónt niks gauds.
774744	Es war an diesem Tag sehr windig, und mein Schirm hatte sich umgestülpt.	'T was up disser dağ läip winniğ, un miin skiirm haar sük umstülpt.
774977	Ich habe einen guten Vorrat an Briefmarken, um Wege in das Postamt zu sparen.	Ik heb 'n gâaud föörróód an bräifmaarken, um weegen nóó 't postamt t' sporen.
774981	Ich werde das Postamt von meiner Adressänderung informieren.	Ik sal dat postamt fan miin adresferannern inf'rmäären.
775137	Die Führer der G7 wollen sich 2000 in Okinawa treffen.	Däi föörders fan däi G7 willent sük 2000 in Okinawó dräepen.
775389	Der Autor ist siebzig, aber er ist nicht weniger produktiv als vor zwanzig Jahren.	Däi aautoor is tsöömtiğ, man häi is näit minner produktiif as fööer twintiğ joer.
775874	Da ich nicht gefrühstückt habe, bin ich jetzt sehr hungrig.	Um dat ik näit früüstükt heb, bün ik nuu läip smachtiğ.
776161	Sie hat viele Wettbewerbe gewonnen.	Säi het fööl wedstriiden wunnen.
776212	Sie wurde von einem Auto überfahren.	Säi wur fan 'n aauto ooverforen.
776886	Die Ursache des Problems liegt im Mangel an Kommunikation zwischen den Abteilungen.	Däi oorsóóek fan dat probleem liğt in gebrek an kummunikóósjoon tüsken däi ofdäilens.
777176	Unter den zur Feier geladenen Gästen waren auch zwei ausländische Damen.	Unner däi tau d' fier nöyğt gasten wassent ook twei buutenlandsk dóómen.
777180	Ich habe mich entschlossen, auf die Feier zu gehen, aber ich freue ich mich nicht darauf.	Ik heb mii undslooten, up däi fier t' góón, man ik fraaj ik mii d'r näit up.
777473	Ich interessiere mich sehr für klassische Literatur.	Ik interessäär mii läip föör klassisk litteróótüer.
777874	Ich habe gerade die Nachricht erhalten, dass das Meeting abgesagt wurde.	Ik heb net däi nóóricht kreegen, dat dat meeting ofsäeğt wur.
777876	Ich habe gerade die Nachricht erhalten, dass die Konferenz abgesagt wurde.	Ik heb net akróót däi nóóricht kreegen, dat däi kunferens ofsäeğt wur.
777878	Ich habe gerade eine Nachricht erhalten, dass die Besprechung abgesagt wurde.	Ik heb net 'n nóóricht kreegen, dat dat beprooten ofsäeğt wur.
777880	Das Vietnam Veterans Memorial ehrt die Mitglieder der US-Streitkräfte, die im Vietnamkrieg kämpften.	Dat Vietnam Veterans Memorial eert däi leeden fan däi US-striidkrachten, däi in d' Wjetnamoorlauğ streedent.
778366	Laut Zeitung gab es heute Nacht ein großes Feuer.	Nóó d' bladje gaf dat fannacht 'n groot füer.
779308	Lichtwellen durchdringen den Raum und verschiedene Materialien.	Lüchtwellen döördringent däi ruum un ferskeelend materióólen.
779867	Weißt du, wie viele Menschen auf der Welt jährlich verhungern?	Wäist duu, woo fööl minsken in d' weerld jorelk fersmachtent?
779925	Der Lehrer wies auf die Grammatikfehler hin, die die Schüler gemacht haben.	Däi mester wees up däi gramóótikfeelers hen, däi däi skaulers móókt hebbent.
781864	Es könnte eine Hochzeit sein.	'T kun wal 'n weerskup weesen.
781931	Niemand trug zum Verständnis der Träume so viel bei wie Freud.	Nüms drooğ tau 't ferstennis fan däi dröömen soo fööl bii as Freud.
781941	Ich vermutete, dass er eine Lüge erzählte, aber das wunderte mich nicht.	Ik fermaud'de, dat häi 'n löögen fertelde, man dat ferwunnerde mii näit.
781973	Er kann überhaupt nicht schwimmen, aber beim Skifahren ist er der Beste.	Häi kan häilundal näit swemmen, man bii 't skiiforen is häi däi bäest.
782000	Die Zahl der Schüler, die zu spät in die Schule kommen, hat in der letzten Zeit zugenommen.	Däi tóól fan däi skaulers, däi t' lóót in d' skaul kooment, het in d' läest tiid taunoomen.
782029	Ihre Hände sind klein, aber nicht so klein, dass sie nicht Klavier spielen könnte.	Höör hâan bünt lütjet, man näit soo lütjet, dat säi näit klewäär spöölen kun.
782032	Unser Leben hängt weitgehend von Öl ab, das aus anderen Ländern importiert wird.	Us leevend hangt grootendäils fan ölje of, wat uut anner lâan importäärt word't.
782048	Als ich aus dem Bett stieg, war die Sonne schon hoch am Himmel.	Doo ik tau 't bäer uut stapde, was däi süen al hooğ an d' heemel.
782080	Da er das Problem so nicht lösen konnte, versuchte er es anders.	Um dat häi dat probleem soo näit löesen kun, fersöch häi 't anners.
782152	Jetzt, wo du nicht mehr jung bist, musst du an deine Zukunft denken.	Nuu, wor duu näit meer jung büst, maust duu an diin taukumst denken.
782160	Er spielt den Unparteiischen und Unbefangenen, aber ich glaube, er ist einfach ein Typ ohne eigene Meinung.	Häi spöölt däi unparteisk un unbefangen, man ik lööv, häi is äinfach 'n keerl sünner äigen mäinen.
782161	Als seine Lippen blau wurden, wartete ich nervös auf den Krankenwagen.	Doo siin lippen blaau wurdent, wacht'de ik nervöös up däi krankenwóógen.
782178	Die Reichen werden reicher und die Armen werden ärmer.	Däi riiken wordent riiker un däi aarmen wordent aarmer.
782199	Es wird wichtig für uns, zu wissen, wie man einen Computer benutzt.	Dat word't wichtiğ föör us, t' wäiten, woo man 'n computer bruukt.
782221	Weil unser Kapitän krank war, ging ich für ihn zum Treffen.	Um dat us kaptain krank was, gung ik föör hum nóó 't dräepen.
782233	Ein Gebäude mit hohen Decken und riesigen Räumen mag weniger praktisch sein als der farblose Büroblock, der es ersetzt, aber dafür fügt es sich oft gut in seine Umgebung ein.	'N gebôojd mit hôoğ bööns un baldóódiğ kóómers mağ minner praktisk weesen as 'n klöörlös büroblok däi 't ferfangen daajt, man d'r föör skikt 't sük fóók gaud in siin umfeld.
782239	Der Tod eines Mannes ist eine Tragödie, der Tod von Millionen ist eine Statistik.	Däi dood fan 'n man is 'n tróógöödie, däi dood fan miljoonen is 'n stóótistik.
782255	Sie sagten mir, ich würde mich besser fühlen, wenn ich diese Medizin nehme.	Säi seedent an mii, ik sul mii beeter föylen, doo ik disser medsiin neemen dee.
782305	Es war ihre kleine Schwester, die ihr Spielzeug kaputt gemacht hat.	'T was höör lütje süster däi höör spöölrêev köt móókt het.
782418	Man erwartet, dass Sie ihre Schuhe ausziehen, wenn Sie in Japan ein Haus betreten.	Man ferwacht't, dat Jii jau skau uuttrekkent, doo Jii in Jóópóón 'n huus betreedent.
782460	Die Wissenschaft ist seit dem 16. Jahrhundert weit vorangeschritten.	Däi wäitenskup is siit 't 16. jorhunnert wiid f'ruut góón.
782467	Ihre finanziellen Probleme begannen in der zweiten Jahreshälfte.	Höör finansjäel probleemen fungent in d' twäied jorshâalft an.
782736	Wälder regulieren den Wasserkreislauf und nehmen schädliches Kohlendioxid auf.	Weller reguläärent däi wóóterkraisloop un neement skóódelk köölendioksiid up.
782947	Dieser Skandal hat den öffentlichen Auftritt unseres Unternehmens schwer beschädigt.	Disser skandóól het dat öffenlîik uptreeden fan us unnerneemen swor beskóódiğt.
783001	Ich hoffe, dass Japan Artikel 9 seiner Verfassung einhalten wird.	Ik hoop, dat Jóópóón artikkel 9 fan siin ferfóóten inhollen sal.
783036	Die Zahl der Schüler, die zu spät zur Schule kamen, war viel geringer, als ich erwartet hatte.	Däi tóól fan däi skaulers, däi t' lóót nóó d' skaul kwamment, was fööl minner, as ik ferwacht haar.
783159	Die Bevölkerung von Tōkyō ist etwa fünfmal so groß wie die unserer Stadt.	Dat befolken fan Tōkyō is ruuğweğ fiif móól soo groot as dat fan us stad.
783177	Das ist ein sehr wichtiges Meeting. Sie sollten es nicht verpassen.	Dat is 'n häil wichtiğ meeting. Jii sullent dat näit ferpaasen.
783303	Er hatte das Auto repariert und sah müde aus, als ich zu Hause ankam.	Häi haar dat aauto reparäärt un leet möej, doo ik in huus ankwam.
783354	Ohne deinen Regenmantel wäre ich nass bis auf die Haut geworden.	Sünner diin reegenmantel was 'k nat bit up d' huud worden.
783364	Die Stahlproduktion wird diesen Monat gegenüber dem letzten Monat um 2 % zunehmen.	Däi stóólproduksjoon sal fanmóónd teegenoover ferleeden móónd um 2 % tauneemen.
783375	Das Unternehmen ging an die Börse und war ab 1990 börsennotiert.	Dat unnerneemen gung an d' bööers un was fan 1990 of an böörsennotäärt
783443	Dieser alte Mann hatte seit fünfzig Jahren Whisky selbst gebrannt.	Disser oel keerl haar siit fiiftiğ joer whisky sülst braant.
783457	Es ist wichtig, dass wir an die Zukunft der Welt denken.	Dat is wichtiğ, dat wii an däi taukumst fan d' weerld denkent.
783709	Mein Gatte ist ein Experte, wenn es um das Zubereiten chinesischen Essens geht.	Miin keerl is 'n ekspäert doo 't um 't räiden fan skiineesk eeten gaajt.
783890	Tauben finden den Heimweg mithilfe des Magnetfeldes der Erde.	Duuven finnent däi häimweğ middels 't mağneetfeld fan d' êer.
784001	Ich konnte die Farbe seines Hemds nicht erkennen, denn es war zu dunkel draußen.	Ik kun däi klööer fan siin hemd näit erkennen, dan 't was tau düüster up buuten.
784022	Seine wahren Gefühle zu zeigen wird in Japan nicht als Tugend angesehen.	Siin woer geföylen t' wiisen word't in Jóópóón näit as döyğd ankeeken.
784077	Es ist schwer, einen Engländer nur an seinem Aussehen von einem Amerikaner zu unterscheiden.	'T is stur, 'n Engelskman bloot döör siin lóóten fan 'n Amerikóóner t' ferskeelen.
784128	Ich werde ihn als Vorsitzenden vorschlagen, ob es Ihnen gefällt oder nicht.	Ik sal hum as föörsitter föörslóón, of Jau 't gefaalt of näit.
784147	Angeblich wohnt er in Nagano. Was macht er dann am Bahnhof von Tokyo?	Fermäinelk woont häi in Nagano. Wat daajt häi dan bii d' bóónhof fan Tokyo?
784165	Computer spielen in jedem Fall eine wichtige Rolle in unserem Leben, ob es uns gefällt oder nicht.	Computers spöölent in elker gefal 'n wichtiğ ruel in us leevend, of us dat gefaalt of näit.
784235	Den Wert seiner Entdeckung erfasste man erst nach seinem Tod.	Däi weerd fan siin unddekken begreep man eerst nóó siin dood.
784266	Wenn meine Mutter noch gelebt hätte, hätte sie mir damals geholfen.	Doo miin mauder noch leevt haar, haar säi mii doo hulpen.
784297	Ich bin mir nicht sicher, was da los ist. Wir sollten längst von ihm gehört haben.	Ik bün mii näit seeker, wat d'r lös is. Wii sullent lâang fan hum höört hebben.
784310	Wird er es jemals machen?	Sal häi dat oojt móóken?
784328	Sein Name lag mir auf der Zunge, aber er fiel mir nicht ein.	Siin nóóm lağ mii up d' tueng, man häi ful mii näit in.
784374	Tief gerührt von der bemitleidenswerten Geschichte des alten Mannes, brach das kleine Mädchen in Tränen aus.	Däip rört fan dat bedröyvt ferhóól fan däi oel man, bust dat lütje wicht in tróónen uut.
784430	Eine Freundin von uns hat letzte Woche eine Reise in ein kleines Dorf gemacht.	'N fründin fan us het ferleeden wêek 'n râajs in 'n lütjet lauğ móókt.
784437	Den Apfel habe ich gegessen.	Däi appel heb ik eeten.
784465	"Aber finden Sie nicht, dass er ein bisschen groß ist?" fragte de Geschäftsinhaberin.	"Man finnent Jii näit, dat häi 'n biitje groot is?" frooğ däi geskeftsinhebberske.
784529	Selbst bei der Arbeit gebe ich heimlich meiner Internetsucht nach.	Sülst bii d' aarbaid dau ik stilkens miin internetsücht nóógeeven.
784731	Sollte jemand während meiner Abwesenheit bei mir vorbeischauen, dann sag ihm, dass ich bald zurück sein werde.	Sul äien bii miin ofweesenhaid bii mii inkiiken, dan säeğ hum, dat ik bold t'rüeğ weesen sal.
784933	Heute Morgen war das Wetter so schlecht, dass ich mir ein Taxi nehmen musste.	Fanmörn was dat wêer soo slecht, dat ik mii 'n taksii neemen mus.
785179	Der Tatverdächtige verbarg sich drei Wochen lang in den Bergen.	Däi dóódferdechtiğ ferburğ sük drei wêek lang in d' baargen.
785331	Deal liegt im Südosten Englands, ungefähr 110 Kilometer entfernt von London.	Deal liğt in 't süüdoost fan Engelland, ruuğweğ 110 kilomeeter weğ fan London.
786333	Ich bin sauer auf meinen Freund, weil er den Valentinstag vergessen hat.	Ik bün dül up miin fründ, um dat häi däi Wallentiinsdağ fergeeten het.
786497	Dank deiner Hilfe konnte ich das Buch ganz gut verstehen.	Dank diin hüelp kun ik dat bauk häil gaud ferstóón.
786911	Wenn du in die Firma zurück kommst, vergiss nicht, mich zu kontaktieren.	Doo duu in däi firmó t'rüeğ kumst, fergeet näit, mii t' kuntaktäären.
786912	Die Firma beschenkte ihn mit einer goldenen Uhr am Tage seines Ausscheidens.	Däi firmó beskunk hum mit 'n gollen kloek up d' dağ fan siin uutskäiden.
787409	Kinder lernen von einem sehr jungen Alter ab, auf rhythmische Geräusche anzusprechen.	Kinner leerent fanof 'n läip jueng oller, up rütmisk geluuden in t' góón.
787445	Er hatte all das Geld aufgebraucht, das seine Freunde ihm geliehen hatten.	Häi haar âal dat geld upbruukt, wat siin früen hum läint haarent.
787646	Wenn du alles bezweifelst, bezweifle wenigstens auch deinen Zweifel.	Doo duu âals betwiivelst, betwiivel t'minst ook diin twiivels.
788369	Sofort nach dem Läuten kam der Lehrer in die Klasse.	Fut nóó 't lüüden kwam däi mester in d' klâas.
788453	In diesem Unternehmen muss man entweder Englisch oder Spanisch sprechen können.	In dit unnerneemen maut man of Engelsk of Spóónsk prooten köönen.
788523	Eine Art Party im oberen Geschoss hielt mich gestern Abend bis um eins wach.	'N tsoord fier in 't boovenhuus hul mii güster óóvend bit teegen äien wóók.
788609	Wir gehen in die Berge. Warum kommst du nicht mit?	Wii góónt in däi baargen. Woosoo kumst duu näit mit?
789374	Das Gesicht des Feuerwehrmannes war erbittert, als er aus dem brennenden Haus kam.	Dat gesiecht fan däi fürweerman was ferbittert, doo häi tau 't braanend huus uut kwam.
789452	Es war solch ein schöner Tag, dass viele Kinder im Park spielten.	Dat was soo 'n môoj dağ, dat fööl kinner in d' park spööldent.
789479	Ich kann mich damit abfinden, wenn ein Haus unordentlich ist, aber ich mag es nicht, wenn es schmutzig ist.	Ik kan mii d'r mit offinnen, doo 'n huus unörnelk is, man ik mağ 't näit, doo 't fûul is.
790682	Man kann sein Geld lieber gleich wegschmeißen, als es zu verspielen.	Man kan siin geld läiver fut weğsmiiten, as 't t' ferspöölen.
790683	Du kannst dein Geld lieber gleich wegschmeißen, als es zu verspielen.	Duu kaast diin geld läiver fut weğsmiiten, as 't t' ferspöölen.
790684	Ihr könnt euer Geld lieber gleich wegschmeißen, als es zu verspielen.	Jii köönent jau geld läiver fut weğsmiiten, as 't t' ferspöölen.
790685	Sie können Ihr Geld lieber gleich wegschmeißen, als es zu verspielen.	Jii köönent Jau geld läiver fut weğsmiiten, as 't t' ferspöölen.
792293	Dieser Hund hat einen kurzen Schwanz.	Disser hund het 'n köert steert.
792328	Niemand, der recht bei Sinnen ist, würde nachts in diesem Wald spazieren gehen.	Nüms, däi recht bii sük is, dee 's nachts in disser wald kaiern góón.
792430	Er versprach, neue Branchen in der Region anzusiedeln, aber Politiker halten selten Wort.	Häi beloovde, näej branzjen in d' regjoon an t' siideln, man politikkers hollent selden woord.
792453	Der Unfall schien etwas mit dem tiefen Schnee zu tun zu haben.	Dat melöör leet wat mit däi däiep snäj t' daun t' hebben.
792472	Gibt es irgendein anderes Land, das so sehr den Patriotismus anfacht wie Amerika?	Gift dat enner 'n anner land, wat soo staark däi póótriootismus upböt't as Amerikó?
792604	Das Flugzeug fliegt mit einer Geschwindigkeit von fünfhundert Kilometern pro Stunde.	Dat fluğtsoiğ flüğt mit 'n gaauiğkaid fan fiifhunnert kilomeeter pro stüen.
792772	Er hob das Glas an seine Lippen und leerte es in einem Zuge.	Häi tielde dat glas nóó siin lippen un löesde 't in äin tsuğ.
792909	Auf all meinen Reisen habe ich nie einen schöneren Berg gesehen als den Mt. Everest.	Up âal miin raajsen heb ik noojt 'n moojerder baarğ säin as däi Mt. Everest.
793519	Beim Fußballspielen hat mich ein Ball am Hinterkopf getroffen.	Bii 't fautbaalspöölen het mii 'n bâal an d' achterkop róókt.
793776	Sie wird am 10. Juni dieses Jahres 6 Jahre verheiratet sein.	Säi sal up d' 10. junii fan dit joer 6 joer traaut weesen.
793872	Gesundheit ist nicht alles, aber ohne Gesundheit ist alles nichts.	Sundhaid is näit âals, man sünner sundhaid is âals niks.
793935	Er kaufte das Land, um darauf sein Haus zu bauen.	Häi köf dat land, um d'r up siin huus t' baauen.
794874	Ein Quadrat ist immer ein Rechteck, aber ein Rechteck ist nicht immer ein Quadrat.	'N kwadróót is altiid 'n rechthauk, man 'n rechthauk is näit altiid 'n kwadróót.
794926	Du fährst zu schnell.	Duu forst t' gaau.
795433	Die Passagiere schliefen in ihren Kabinen, als das Schiff mit einem riesigen Eisberg kollidierte.	Däi passóózjäären sleepent in höör kebiinen, doo dat skip mit 'n baldóódiğ iisbaarğ kullidäärde.
796309	Du musst deine Hand heben, wenn du in der Sitzung etwas sagen willst.	Duu maust diin hand heeven, doo duu in 't fergóódern wat säegen wult.
796314	Als Kawazoe mich in der Sitzung niedermachte, brach bei mir kalter Schweiß aus.	Doo Kawazoe mii in 't fergóódern dóólmook, brook bii mii koel swäit uut.
796315	Ich sollte alle Papiere wegräumen, die wir in der Sitzung benutzt hatten.	Ik sul âal pepiren weğrüümen, däi wii in 't fergóódern bruukt haarent.
796990	Es war bedauerlich, dass es gestern regnete.	Dat was begrootelk, dat 't güster reegende.
797380	Mein Vater hat die Gewohnheit, die Zeitung vor dem Frühstück zu lesen.	Miin fóóder het däi wenst, dat bladje fööer 't früüstük t' leesen.
798269	Alle Menschen haben irgendein natürliches Talent; die Frage ist nur, ob sie es auch verwenden können.	Âal minsken hebbent enner 'n natürelk talent; däi fróóeğ is bloot, of säi 't ook ferwenden köönent.
799597	Er versprach, mir zu helfen, aber in letzter Minute ließ er mich im Stich.	Häi beloovde, mii t' helpen, man in d' läest menüüet leet häi mii in steek.
799835	Er wurde von vier Polizeibeamten mitten in der Nacht abgeführt.	Häi wur fan fäär skendaarms midden in d' nacht offört.
799876	Die Schreibweise aller rot unterstrichenen Wörter sollte überprüft werden.	Däi skriivwîis fan âal rood unnerstreeken woorden sul ooverprüüft worden.
800780	Er scheint den Konflikt zwischen meinem Vater und mir nicht wahrzunehmen.	Häi let't däi kunflikt tüsken miin fóóder un mii näit wor t' neemen.
801508	Ich bleibe bis auf weiteres bei meiner Tante.	Ik bliiv föörhands bii miin tâant.
801611	Fernseher mit Vakuumröhren werden als veraltet angesehen.	Feersäiers mit wóókuumrörs wordent as ferolt ankeeken.
801653	Nach dem wie der Himmel aussieht werden wir schönes Wetter bekommen.	Nóó dat as däi heemel let't sööl' wii môoj wêer kriigen.
802298	Niemand hat verstanden, warum der Elefant plötzlich seinen Besitzer angefallen hat.	Nüms het begreepen, woosoo däi öljefant t'móól siin besitter anfaalen het.
802755	Es war 1912, als die Titanic während ihrer ersten Reise sank.	'T was 1912, doo däi Titanic bii höör êerst râajs sunk.
802756	Die Dinge sind mehr so, wie sie jetzt sind, als sie es je zuvor gewesen sind.	Däi dingen bünt meer soo, as säi nuu bünt, as säi 't oojt t'fööer west hebbent.
803576	Ich bin mit der Art, wie er Fragen stellt, vertraut.	Ik bün mit däi ord, woo häi fróógen stelt, fertraut.
806501	Die meisten Entwicklungsländer leiden an Überbevölkerung.	Däi mäiest undwikkelnslâan liident an ooverbefolken.
806684	Seit wir das Haus isoliert haben, haben wir schon eine Menge Heizöl gespart.	Siit wii dat huus isoläärt hebbent, hebbent wii al 'n büelt haitsölje sport.
806770	Weil wir das Haus isoliert haben, haben wir beim Heizöl eine Menge gespart.	Um dat wii dat huus isoläärt hebbent, hebbent wii bii 't haitsölje 'n büelt sport.
807780	Als Maria die Haltestelle erreichte, war der letzte Bus schon fort.	Doo Marió bii d' haltstee kwam, was däi läest bus al weğ.
807805	Der kleine Junge hat das Geld verloren, das sein Vater ihm gegeben hatte.	Däi lütje fent het dat geld ferlooren, wat siin fóóder hum dóón haar.
808249	Man sagt, in naher Zukunft wird es ein starkes Erdbeben geben.	Man säeğt, in d' nóóe taukumst sal 't 'n staark eerdbeeven geeven.
809105	Wenn du abnehmen willst, solltest du auf Zwischenmahlzeiten verzichten.	Doo duu ofneemen wult, sust duu up tüskenmóóltiiden fertsichten.
